applicant_id,age,employment_type,years_at_job,annual_income,income_stability,existing_loans,monthly_emi,debt_to_income_ratio,credit_card_utilization,savings_balance,investment_value,property_value,avg_account_balance,bounced_checks,credit_inquiries,risk_score,recommended_credit_limit,emi_to_income_ratio,savings_to_income_ratio,investment_to_income_ratio,effective_utilization,employment_stability,income_consistency,banking_behavior_score,financial_reserves,high_dti_flag,low_savings_flag,credit_seeker_flag,is_salaried,is_self_employed,is_business
APP_0166,64,Business,13,2937845,0.5118502635780661,2,82030.61622574307,0.3350644416941387,0.4604401558077541,3144510.569853152,3512099.4071028773,12864361.907348566,190618.83356765512,4,10,0.5544000000000001,573364.2989512028,0.3350644416941387,1.0703459746355415,1.1954679049108707,0.552528186969305,0.26390573296152586,0.6469304825541858,0.16666666666666666,13.524645397106896,0,0,1,0,0,1
APP_0167,64,Self-Employed,26,2267370,0.7852434130713544,0,34084.54359223805,0.1803916092683843,0.4039999944667646,5577108.271010217,1083119.0282042322,10218124.605206257,196703.85952737211,0,0,0.99,1295602.9933451049,0.18039160926838435,2.4597257046755567,0.47769840308561556,0.4039999944667646,0.3295836866004329,1.044046832030118,1.0,32.56719222889031,0,0,0,0,1,0
APP_0168,53,Self-Employed,25,2462964,0.5408925656452983,0,32063.180418123862,0.1562175350583631,0.4590749416171612,4647243.627149048,2301589.404551036,3045103.117405859,211583.2686021285,0,9,0.9,973599.2439806066,0.15621753505836314,1.8868500015221694,0.9344795151496474,0.4590749416171612,0.3258096538021482,0.7171205852023487,0.5263157894736842,36.12052277764801,0,0,1,0,1,0
APP_0169,45,Self-Employed,1,2648193,0.665524027907251,0,70056.43484665066,0.3174531532104374,0.5476292366099809,7896449.417169296,1686730.877804266,15068061.33572564,337197.50153230026,1,2,0.81,659743.6446392447,0.31745315321043743,2.9818255003201415,0.6369365366513189,0.5476292366099809,0.06931471805599453,0.711654638261132,0.45454545454545453,22.79871534035517,0,0,0,0,1,0
APP_0170,42,Self-Employed,5,730723,0.566882960303653,2,13782.087458973292,0.2263307019317573,0.4873850511471428,505882.01990688354,477205.6174933769,2352424.310614543,87537.60309511043,4,9,0.63,128079.77755335302,0.22633070193175733,0.6923034034878929,0.6530595280200252,0.5848620613765714,0.1791759469228055,0.6684547515104633,0.1694915254237288,11.888470455179949,0,0,1,0,1,0
APP_0171,31,Salaried,10,328384,0.9846470387183696,2,9645.842592965042,0.3524840160165553,0.4039119649176386,872022.3250418645,325888.6949258598,1601051.2938956458,47487.141203928266,5,9,0.504,50000.0,0.3524840160165553,2.6554957764137854,0.992401258666256,0.4846943579011663,0.23978952727983707,1.2207550866701389,0.14492753623188406,20.69822669580971,0,0,1,1,0,0
APP_0172,45,Business,23,1884864,0.6916038969581821,1,61159.49955962365,0.3893723869284382,0.8749801773973565,2315782.321949464,2734794.3800499435,10214202.070263537,214217.7657850937,1,5,0.5760000000000001,380446.8713533213,0.3893723869284382,1.228620378950133,1.450923981809798,0.9624781951370922,0.31780538303479455,0.9113993383393337,0.4,13.763402083529863,0,0,0,0,0,1
APP_0173,50,Self-Employed,4,4929920,0.5799200194842429,1,125102.38527468372,0.3045137899390263,0.5400793255979782,14210551.235646302,5082353.131821272,36359656.03995463,475606.8143766552,2,1,0.81,2106775.893497359,0.30451378993902634,2.88251152871574,1.0309200010996673,0.5940872581577761,0.16094379124341002,0.6732545460379891,0.3225806451612903,25.702819767860138,0,0,0,0,1,0
APP_0174,51,Business,16,1367519,0.7533344158614654,1,20034.666794048702,0.1758045054793275,0.2233145875646852,2130348.2951337816,1201479.5916873089,6894484.457069212,159190.69672308574,4,6,0.5599999999999999,316851.824603892,0.17580450547932747,1.5578198877922584,0.8785834724689813,0.24564604632115375,0.2833213344056216,0.9667701278170153,0.17857142857142858,27.71718908589327,0,0,1,0,0,1
APP_0175,51,Business,2,3215951,0.7806537148222372,0,35592.759478761414,0.1328108275732861,0.2985847750759223,6952032.928059056,1606075.7988448022,20949030.013601158,360409.0660765228,5,10,0.5599999999999999,826083.1592271219,0.1328108275732861,2.1617347179913677,0.4994092879042007,0.2985847750759223,0.10986122886681098,0.8664172912520492,0.14285714285714285,40.074202601096324,0,0,1,0,0,1
APP_0176,46,Self-Employed,4,288481,0.539442623432691,1,6087.018146905971,0.2532028721575134,0.5150382134794796,562911.7460276505,356396.2692712114,1445868.780850183,26124.388680948505,5,9,0.63,86541.47318679055,0.25320287215751347,1.9512957388100103,1.235423716886767,0.5665420348274277,0.16094379124341002,0.6262625644062394,0.14492753623188406,25.171274152959608,0,0,1,0,1,0
APP_0177,34,Self-Employed,1,4249777,0.5418197432024247,3,133217.8529020717,0.3761642634013174,0.1686838395361264,10957176.077870673,6435315.3486240655,17572648.85569122,359318.6528811145,1,8,0.6480000000000001,1082734.4655599634,0.3761642634013174,2.5782943617678464,1.5142713014410087,0.2192889913969643,0.06931471805599453,0.5793758259396721,0.35714285714285715,21.759460221996846,0,0,1,0,1,0
APP_0178,55,Salaried,15,2197701,0.7956728422653101,2,20769.17473869015,0.1134049158025963,0.6686231918042019,1222938.825667488,1796709.1471621443,4360819.276089713,311354.74517651566,5,3,0.7,625198.2279739449,0.11340491580259635,0.5564627880077808,0.8175403056021471,0.8023478301650423,0.2772588722239781,1.0162801971710373,0.15873015873015872,24.231808363610124,0,0,0,1,0,0
APP_0179,60,Salaried,11,2088322,0.9875387865201848,1,59051.95741691182,0.3393267364912795,0.603808255102943,2017250.7914555687,2888471.428963826,9523252.44751532,279501.4610000827,1,7,0.99,903225.2660930828,0.33932673649127953,0.9659673132091549,1.3831542400854975,0.6641890806132373,0.24849066497880004,1.232932956274943,0.37037037037037035,13.845779307490691,0,0,1,1,0,0
APP_0180,49,Salaried,23,1200920,0.7617353438101966,0,27341.38282454189,0.2732043715605558,0.7396018855093678,2212361.8764362447,1030902.696787739,3330953.946591713,67144.68376073871,5,7,0.5599999999999999,276461.5887871928,0.2732043715605558,1.84222252642661,0.8584274529425266,0.7396018855093678,0.31780538303479455,1.003818936520937,0.14925373134328357,19.77018130378296,0,0,1,1,0,0
APP_0181,65,Self-Employed,20,3460142,0.7445233684556007,0,58931.23293740882,0.2043773912310263,0.7764142421356474,7070477.34001124,5760198.239034885,25445521.812983107,272822.75398661895,4,9,0.5544000000000001,448692.5178966874,0.20437739123102633,2.0434066983410624,1.6647288576696808,0.7764142421356474,0.3044522437723423,0.9711951785228506,0.1694915254237288,36.287140506839144,0,0,1,0,1,0
APP_0182,33,Self-Employed,4,2201293,0.6221520010141995,1,38888.00935511434,0.2119918212892932,0.213086834614425,3238450.188722994,2803492.9585254886,13589141.70645761,208124.58037995265,3,10,0.504,460368.8662389775,0.21199182128929323,1.471158173274977,1.273566471399077,0.23439551807586753,0.16094379124341002,0.7222835027870986,0.2,25.894627707627304,0,0,1,0,1,0
APP_0183,36,Business,6,4307415,0.6155339096197383,1,69770.79184625852,0.1943740043982533,0.4608007765973209,2731022.3920625146,3645238.2884373674,4678933.661938239,252989.58474474432,3,8,0.5599999999999999,970107.8929378334,0.1943740043982533,0.634028156577092,0.8462705099084642,0.506880854257053,0.19459101490553132,0.7353112778014128,0.20833333333333334,15.23144693209663,0,0,1,0,0,1
APP_0184,56,Self-Employed,22,4324895,0.6662521741096448,3,88880.14355892634,0.2466098535819057,0.1661365006291735,2496120.778829758,6789660.935675222,15694218.704608122,328792.7098304103,4,4,0.6930000000000001,801089.6120684367,0.2466098535819057,0.577151764107512,1.5699019133817635,0.21597745081792558,0.313549421592915,0.8751551579367459,0.18518518518518517,17.41255384814688,0,0,0,0,1,0
APP_0185,54,Business,24,4354989,0.7198904738152205,0,98645.66012692894,0.2718142161835879,0.3143111275143207,8090548.12211802,8638593.267531086,25600325.582220964,593432.3451457986,5,7,0.5599999999999999,1020735.9683423018,0.2718142161835879,1.8577654552326126,1.9836085160102783,0.3143111275143207,0.32188758248682003,0.9516142780868933,0.14925373134328357,28.264702451385855,0,0,1,0,0,1
APP_0186,52,Salaried,24,1338222,0.7893126805308681,0,26197.89288218005,0.2349197028491241,0.3788615814578511,3401521.4015792264,1325275.8076418112,13309446.362018056,185505.1672208436,1,3,1.0,701604.4844537077,0.23491970284912414,2.541821462791096,0.9903258260899994,0.3788615814578511,0.32188758248682003,1.0433826310931409,0.4347826086956522,30.07110298576869,0,0,0,1,0,0
APP_0187,62,Business,12,3791725,0.5663926470761037,1,105996.02707953876,0.3354547929911755,0.750823892396347,9530884.636811048,4649162.261100317,21956086.657683916,440878.5677930143,1,5,0.6336000000000002,1421281.8558353286,0.33545479299117553,2.513601233425696,1.226133820648997,0.8259062816359817,0.2564949357461537,0.7116694926949828,0.4,22.296506904720665,0,0,0,0,0,1
APP_0188,43,Self-Employed,19,2442636,0.8809589381754901,0,28635.158601042163,0.1406766719284027,0.7000753091912928,3734767.380061431,749192.1133129824,8539240.064988721,302040.98236352723,5,2,0.504,369167.62569902407,0.14067667192840275,1.5289905577668679,0.3067145957535148,0.7000753091912928,0.2995732273553991,1.1448706504523072,0.16129032258064516,26.098216973097895,0,0,0,0,1,0
APP_0189,45,Salaried,25,1947106,0.8468376177746912,2,46786.336088724966,0.2883438462336922,0.4001378622769816,1341148.4722552078,3174323.170456629,15420997.962380849,179178.56139174363,5,4,0.7,651340.0819533429,0.28834384623369225,0.6887906833296225,1.6302775352017962,0.48016543473237794,0.3258096538021482,1.1227454888484993,0.15625,16.085435835186146,0,0,0,1,0,0
APP_0190,48,Self-Employed,16,2945501,0.7327822178675922,0,78369.86048666798,0.3192795812461159,0.4667594053437741,6363341.221010033,2488361.933493893,4624366.392088374,319497.6826180879,1,6,0.81,1264358.182990895,0.31927958124611594,2.1603595520796066,0.844800912813777,0.4667594053437741,0.2833213344056216,0.9403950536625494,0.3846153846153846,18.824632963777677,0,0,1,0,1,0
APP_0191,56,Self-Employed,11,2578951,0.635102062068315,1,57992.57741063009,0.2698426332751421,0.4882703232068041,3505694.595409495,3684272.5502299992,3702557.012108473,139556.0891966093,3,0,0.6930000000000001,446257.9314584388,0.26984263327514213,1.359349051381548,1.4285934669677707,0.5370973555274845,0.24849066497880004,0.7929189958010777,0.25,20.663469552690167,0,0,0,0,1,0
APP_0192,35,Self-Employed,15,205670,0.8967352955282681,3,2754.186304410497,0.1606954619192199,0.6508735055292083,170661.41170567516,281766.8631791057,499942.0531625589,32548.79164406344,2,1,0.9,85487.07839112483,0.16069546191921993,0.8297827184600338,1.369994958813175,0.8461355571879708,0.2772588722239781,1.1453631122498715,0.3225806451612903,27.378217791601557,0,0,0,0,1,0
APP_0193,41,Salaried,12,994262,0.7155361825145965,2,26331.082722687966,0.3177965090411336,0.7041857256540289,1564051.034043231,362068.9953051568,1845999.6263168943,67952.1541124453,0,2,0.7200000000000001,313172.3415997989,0.31779650904113366,1.5730773518883665,0.36415853699040773,0.8450228707848347,0.2564949357461537,0.899067589672726,0.8333333333333334,12.191675073611524,0,0,0,1,0,0
APP_0194,58,Business,15,277904,0.5032250276076707,2,7992.8133420495,0.3451327080739895,0.8905239275714176,432358.8286295606,121698.40574060864,455055.2244562152,24886.416411458325,5,1,0.4435200000000001,50000.0,0.34513270807398955,1.5557848344376497,0.43791527196660945,1.068628713085701,0.2772588722239781,0.6427486312370538,0.1639344262295082,11.553237695320663,0,0,0,0,0,1
APP_0195,48,Self-Employed,5,3410496,0.8093841934602497,1,83123.1222053145,0.2924728445550952,0.6417096623352353,2288541.7845233143,4140083.58081088,22143917.91839759,212068.85457435,2,3,0.9,1385032.485038938,0.2924728445550952,0.6710290188064476,1.2139241860453376,0.7058806285687589,0.1791759469228055,0.9544063727478412,0.30303030303030304,12.889765596660055,0,0,0,0,1,0
APP_0196,34,Self-Employed,20,3910984,0.84398500984086,0,120255.5499530733,0.3689778836826946,0.2120105132606365,3159656.816619868,5921294.18213442,16284636.384713564,372874.2288958033,1,3,0.6480000000000001,787633.1329956198,0.3689778836826946,0.8078930562282709,1.5140164680127608,0.2120105132606365,0.3044522437723423,1.1009381397971323,0.4347826086956522,12.585629800174017,0,0,0,0,1,0
APP_0197,30,Salaried,18,1495044,0.933690895753978,0,44149.60008475837,0.3543676313319878,0.6267242960681151,1874969.5656714733,1692312.7086332878,8350871.89800964,202050.8935483964,2,10,0.7200000000000001,238782.3125499556,0.3543676313319879,1.2541233339429965,1.1319484300350275,0.6267242960681151,0.29444389791664405,1.2086104825490622,0.25,13.46664623407798,0,0,1,1,0,0
APP_0198,40,Self-Employed,13,1145762,0.5964327022420839,0,24680.281613807776,0.2584859502808553,0.8821575582746685,3399712.2614886947,2155251.562559895,2506750.72454656,171026.0801806553,4,6,0.504,199897.83359436507,0.2584859502808553,2.9672063321079722,1.8810639230135886,0.8821575582746685,0.26390573296152586,0.7538347116895047,0.17857142857142858,37.512833868562076,0,0,1,0,1,0
APP_0199,36,Self-Employed,25,812299,0.5066757607083425,0,7049.267981414033,0.1041380277175872,0.2725943508137873,2279675.0845528618,1549561.063112274,3721771.4253419535,62935.01085791458,5,8,0.63,259376.59098055333,0.10413802771758725,2.8064482223329854,1.9076239945048241,0.2725943508137873,0.3258096538021482,0.6717556148946677,0.14705882352941177,90.53507772630263,0,0,1,0,1,0
APP_0200,52,Business,13,891454,0.7562149153249407,1,13612.526405621247,0.183240320720368,0.3479255084933135,1585238.546285416,504344.99380162667,7374589.522794515,96914.81231454156,3,9,0.5599999999999999,226502.3362515312,0.18324032072036803,1.7782617457383285,0.5657554891240901,0.38271805934264486,0.26390573296152586,0.9557843668302074,0.2040816326530612,25.584076972223613,0,0,1,0,0,1
APP_0201,29,Self-Employed,23,3869898,0.7919833509726166,1,37851.40242408061,0.1173717832069391,0.1689702387131914,6138466.92644814,3932084.6143716495,25074971.7380606,310860.8749505039,5,10,0.504,967926.0750509722,0.11737178320693913,1.5862089715150478,1.0160693161348566,0.18586726258451056,0.31780538303479455,1.043679923185649,0.14285714285714285,44.342485332472236,0,0,1,0,1,0
APP_0202,32,Salaried,23,875507,0.9104498833671598,1,18161.2165995208,0.2489238797568147,0.3773641021430811,1569834.04780641,1471300.3443048927,2918259.765905031,77176.24456229058,5,4,0.5599999999999999,241795.4462179876,0.24892387975681474,1.793057106118409,1.6805123708946847,0.4151005123573892,0.31780538303479455,1.199795757284644,0.15625,27.908688233580357,0,0,0,1,0,0
APP_0203,32,Salaried,11,2100717,0.7815941785064061,0,31315.54504088117,0.1788848952479435,0.8800404702225427,4346030.7253212575,2296221.538627294,11757790.596618803,102087.6103264449,4,2,0.448,326639.7506419763,0.17888489524794346,2.068832082246803,1.0930656240832506,0.8800404702225427,0.24849066497880004,0.9758130356670219,0.1923076923076923,35.35119834402457,0,0,0,1,0,0
APP_0204,41,Salaried,29,783744,0.7685213269459753,0,7394.0611397445855,0.1132113721788428,0.790342795922089,871036.3297709104,822285.5996892267,3485164.7864274257,47359.49477824899,0,8,0.8,326818.86202182056,0.11321137217884286,1.1113786258917586,1.0491762612399287,0.790342795922089,0.34011973816621555,1.029910599441993,0.5555555555555556,38.16851338430214,0,0,1,1,0,0
APP_0205,51,Salaried,11,1341291,0.8248769795503946,2,20273.321443923625,0.181377387402945,0.1623096559735296,1920756.0969299816,1480347.5961960335,12229179.224241324,85956.24536513639,4,0,0.7,546096.2143033611,0.181377387402945,1.432020416844653,1.103673696607249,0.1947715871682355,0.24849066497880004,1.0298512087245764,0.2,27.960421635345824,0,0,0,1,0,0
APP_0206,29,Self-Employed,28,2568161,0.8094109918023542,2,42415.37822769345,0.1981902765178357,0.5424731162592541,1335245.8018312214,1441272.694221214,15599679.349896064,204567.71214119677,4,3,0.504,499064.61701535375,0.1981902765178357,0.5199229338936389,0.5612080762153205,0.6509677395111049,0.3367295829986474,1.0819636175464826,0.18867924528301888,10.910030795700168,0,0,0,0,1,0
APP_0207,62,Self-Employed,25,1839322,0.7929853346957066,1,22251.1845657348,0.1451699130379659,0.8459180260302789,1029607.6496057408,2160801.2004681625,12366638.345230388,236075.6313098738,0,5,0.7920000000000001,292200.53174040327,0.14516991303796592,0.5597756399400109,1.1747813599077066,0.9305098286333069,0.3258096538021482,1.0513476120630953,0.6666666666666666,23.896921387479,0,0,0,0,1,0
APP_0208,49,Business,24,2779586,0.5415796077406239,1,52336.07259189969,0.2259447526008536,0.8689480487101976,8148073.091164149,1268248.0232444874,9779771.64818403,131069.15382643112,1,8,0.6400000000000001,649707.4965033308,0.22594475260085362,2.9313980899184804,0.4562722733689432,0.9558428535812175,0.32188758248682003,0.7159073584004135,0.35714285714285715,29.986714223648892,0,0,1,0,0,1
APP_0209,48,Self-Employed,24,912213,0.7323082509505063,1,22133.68567824156,0.2911647040098076,0.4154810313870339,1805944.024900687,284710.02800423687,6350822.667297885,52913.09976230492,2,4,0.9,443635.5759474792,0.2911647040098077,1.9797394083406912,0.3121091543359247,0.45702913452573735,0.32188758248682003,0.9680291834841163,0.29411764705882354,15.742626294424864,0,0,0,0,1,0
APP_0210,50,Business,27,2936796,0.6272230877064402,2,41625.012898662266,0.1700833679914938,0.8548437488240757,2467729.815273087,4658533.524297114,5817074.839556765,161153.4072338229,3,7,0.448,428404.42686961504,0.17008336799149384,0.8402796160417976,1.5862639162873806,1.0258124985888908,0.3332204510175204,0.836226647880582,0.2127659574468085,28.53357810330442,0,0,1,0,0,1
APP_0211,32,Business,12,1941778,0.6807668307671181,3,29046.147391048045,0.1795023780744125,0.1959308450843148,1736024.1791188098,2786254.761502578,16383713.411206694,250055.2087334321,0,3,0.6400000000000001,664081.7385277313,0.1795023780744125,0.8940384426637905,1.4348987173109273,0.25471009860960925,0.2564949357461537,0.8553800752828427,0.7692307692307692,25.94881677845248,0,0,0,0,0,1
APP_0212,45,Salaried,3,1341105,0.9905200012529108,3,28390.958448719783,0.2540379026136189,0.6417467015912575,1542829.9663809922,2659703.4642218635,1716264.157325093,123670.92960617978,3,8,0.7,468665.18886427407,0.2540379026136189,1.1504169818030596,1.983217916734233,0.8342707120686347,0.13862943611198905,1.1278352304842485,0.20833333333333334,24.6706091201156,0,0,1,1,0,0
APP_0213,40,Salaried,15,727430,0.941169026033155,1,8270.63520794942,0.1364359766512146,0.1493353475950498,1783949.3201264532,436544.3014499183,2024581.2240322884,66733.98655950249,5,10,0.7,292805.83026263193,0.13643597665121462,2.452399983677403,0.600118638837989,0.16426888235455478,0.2772588722239781,1.2021164887632474,0.14285714285714285,44.746535297194534,0,0,1,1,0,0
APP_0214,30,Business,19,2371144,0.866971432604632,0,21051.817645822463,0.1065400548215838,0.1515776288375278,6535442.424249022,2366819.9412663714,5119593.777894579,367056.4415415513,2,1,0.6400000000000001,329423.64693334035,0.10654005482158382,2.7562402048332038,0.9981763829047798,0.1515776288375278,0.2995732273553991,1.1266928626949355,0.3225806451612903,70.47896857243556,0,0,0,0,0,1
APP_0215,54,Salaried,6,2116789,0.9465056204596852,3,43894.78052158122,0.2488379173639766,0.4061835508538062,3316288.752262477,1771959.5309888255,19420984.35530182,160959.33965054873,3,2,0.7,316887.2171771518,0.2488379173639766,1.5666600460709483,0.8370978548116158,0.5280386161099481,0.19459101490553132,1.1306871097587252,0.23809523809523808,19.319868341178683,0,0,0,1,0,0
APP_0216,64,Business,8,2675521,0.6995566439985996,3,26374.777820590043,0.1182937206798528,0.3238207899511771,2255705.114482998,1495680.5906307066,23977678.463764608,287333.3610354836,5,8,0.616,853625.2816539531,0.11829372067985283,0.843090042830162,0.5590240519998559,0.4209670269365302,0.21972245773362195,0.8532649491418562,0.14705882352941177,23.70563858794609,0,0,1,0,0,1
APP_0217,49,Business,12,4223884,0.7178071224136207,3,71528.03868419687,0.2032102359369628,0.5525208920383051,5507991.395852786,2900896.931464482,5214666.572963749,491263.9427365423,0,4,0.8,755015.8592358595,0.20321023593696286,1.3040110466700283,0.6867842325841529,0.7182771596497967,0.2564949357461537,0.9019210141552337,0.7142857142857143,19.59345473002392,0,0,0,0,0,1
APP_0218,55,Business,12,2152550,0.8895919446934009,0,31276.034206443812,0.1743571162004719,0.292922236123842,3948258.680633728,3496229.7896346776,16431579.190966977,295271.4874318493,1,9,0.8,927494.2503938312,0.17435711620047187,1.8342239114695258,1.6242269817819226,0.292922236123842,0.2564949357461537,1.1177677733878306,0.3448275862068966,39.67088890452857,0,0,1,0,0,1
APP_0219,49,Self-Employed,30,1657202,0.570440147031996,2,47211.346613817404,0.3418630676078165,0.658101250879664,4615224.727004538,415579.5707769775,12105938.879920194,265337.1121927707,4,2,0.567,399573.1056597511,0.34186306760781654,2.7849500103213356,0.2507718255088864,0.7897215010555968,0.3433987204485146,0.766328563615246,0.1923076923076923,17.7598700969523,0,0,0,0,1,0
APP_0220,37,Self-Employed,18,2792525,0.5702227070642603,0,29572.191198930857,0.1270772130552708,0.2860986864665913,2923836.0997431795,3204722.1465506265,2809703.1266533146,436761.21415684,1,2,0.9,845222.6340327848,0.12707721305527087,1.0470223542289432,1.1476073254673196,0.2860986864665913,0.29444389791664405,0.7381213036128417,0.45454545454545453,34.540097739501604,0,0,0,0,1,0
APP_0221,36,Self-Employed,2,383818,0.5590848075944459,1,10628.878354434666,0.3323099496459676,0.7771847100633077,1017760.0833205896,740387.1291440135,1674335.7942703613,61183.302160026265,3,9,0.4536,50000.0,0.3323099496459676,2.651673666478877,1.9290057504963642,0.8549031810696386,0.10986122886681098,0.6205065515975363,0.2040816326530612,27.5687166264829,0,0,1,0,1,0
APP_0222,44,Self-Employed,5,1521238,0.7929408101698563,3,42791.50680947721,0.3375527574999615,0.8685296802949906,3229513.222372464,781254.3009662894,14784434.555188678,195268.7208138856,4,5,0.4536,199623.17886927415,0.33755275749996155,2.122950664112035,0.5135648077199553,1.1290885843834877,0.1791759469228055,0.935016730685777,0.18181818181818182,15.621353481802267,0,0,0,0,1,0
APP_0223,62,Salaried,13,1586909,0.9201984920095616,2,18276.4983195432,0.1382045094170606,0.6830647647487992,4557555.454204248,3027277.566668649,7179831.464237048,263350.8143851096,4,0,0.77,333379.7166249404,0.13820450941706072,2.871970260553219,1.907656687729825,0.819677717698559,0.26390573296152586,1.1630441495134358,0.2,69.16745290646821,0,0,0,1,0,0
APP_0224,45,Business,8,4944179,0.5416440932055944,3,58585.64134890219,0.1421930104445705,0.696274662481586,5413825.6380230505,9731545.347970046,12414767.962406876,753155.1839721979,0,10,0.8,1802216.8282825144,0.14219301044457053,1.0949898128734923,1.9682833788926424,0.9051570612260618,0.21972245773362195,0.6606554645816265,0.5,43.086128948092785,0,0,1,0,0,1
APP_0225,46,Self-Employed,1,2424763,0.5838737137601997,0,41452.20217247388,0.2051443485691948,0.7296160048725283,5579462.032180732,695095.7133003055,11987982.860873602,228226.7445365181,1,6,0.7200000000000001,693500.6804375887,0.2051443485691948,2.301033969992421,0.286665423919907,0.7296160048725283,0.06931471805599453,0.6243447556097944,0.3846153846153846,25.228083658756034,0,0,1,0,1,0
APP_0226,49,Self-Employed,18,3348643,0.5405714238548487,3,93934.73770565412,0.3366189983428658,0.5624443927465055,8022038.83608525,2029441.438525018,16949447.114215087,474053.9526989173,0,4,0.81,564263.9977346307,0.33661899834286585,2.3956088588975444,0.6060489095209666,0.7311777105704571,0.29444389791664405,0.6997393809970206,0.7142857142857143,17.83415542910712,0,0,0,0,1,0
APP_0227,41,Salaried,3,1733647,0.7510315609453572,3,21420.848205571518,0.1482713484733963,0.1600019368353262,4948843.343593542,3398771.153687335,7006630.1487671295,285750.41106434073,3,0,0.7,452084.0531961513,0.14827134847339637,2.854585358838069,1.9604747412174077,0.20800251788592408,0.13862943611198905,0.855146642741519,0.25,64.94929937080082,0,0,0,1,0,0
APP_0228,35,Business,29,3842336,0.5628415109323136,0,63823.88221634464,0.1993283738319958,0.8795187365411773,5852644.905622183,4600822.26412518,35849618.88597978,419515.25713055744,5,4,0.448,549047.5137298277,0.19932837383199586,1.5231996643766146,1.1974023781692127,0.8795187365411773,0.34011973816621555,0.7542750182596892,0.15625,27.297689638895964,0,0,0,0,0,1
APP_0229,31,Salaried,13,2359186,0.7460769803550202,2,19884.924444438268,0.1011446716508402,0.1701026874455776,6038910.480770738,3126307.688091735,12557842.276006952,126900.68300689007,1,2,0.8,859265.10983024,0.10114467165084026,2.5597432677079035,1.3251637166767414,0.20412322493469312,0.26390573296152586,0.9429709727013339,0.45454545454545453,76.81881647301529,0,0,0,1,0,0
APP_0230,30,Self-Employed,28,1168959,0.6233413600470917,3,23504.19391938748,0.2412833358848768,0.815901986724377,1358927.6876255434,1584359.6724020808,5245988.800666466,102920.0977121644,3,5,0.4032,129441.28108472622,0.24128333588487685,1.1625109927940531,1.35535948857238,1.06067258274169,0.3367295829986474,0.8332388362815587,0.2222222222222222,20.870653765892733,0,0,0,0,1,0
APP_0231,27,Self-Employed,15,4101188,0.6053603238649437,2,92028.60005156622,0.2692739763743565,0.2209045395388313,9191489.766951844,1534109.732054073,28762741.082253467,585195.1787562645,3,9,0.504,601507.1856564237,0.26927397637435657,2.241177377616399,0.3740647178461638,0.26508544744659757,0.2772588722239781,0.7732018445488801,0.2040816326530612,19.424395410767342,0,0,1,0,1,0
APP_0232,28,Self-Employed,27,4583737,0.6674528299737802,3,103827.1004432101,0.2718142871893656,0.2885136155859367,5716517.173960867,4174170.2778225057,39811857.00757717,210887.32677568,4,8,0.504,1201721.9407379553,0.2718142871893656,1.247130272518006,0.9106478573754353,0.3750677002617177,0.3332204510175204,0.8898617630105636,0.1724137931034483,15.876855865123646,0,0,1,0,1,0
APP_0233,64,Salaried,4,2183409,0.7518636918419483,1,71260.91362116409,0.391649463501327,0.7467685770554905,1780493.6127534388,2100602.817971593,21603782.76765704,209805.5663543608,5,2,0.5544000000000001,645965.5185888471,0.39164946350132707,0.8154649965963494,0.9620748187680791,0.8214454347610396,0.16094379124341002,0.8728714849052583,0.16129032258064516,9.077197754713154,0,0,0,1,0,0
APP_0234,41,Self-Employed,30,762137,0.5348109763506029,3,16869.664801784165,0.2656162574726197,0.7852993445169975,1371252.47141845,1410632.8489575025,846943.1666239352,98481.95747207088,4,8,0.504,196926.92501544688,0.26561625747261974,1.7992204438551729,1.850891439409847,1.0208891478720967,0.3433987204485146,0.7184643813112208,0.1724137931034483,27.48409994174608,0,0,1,0,1,0
APP_0235,32,Self-Employed,5,1443189,0.7266375708220426,0,45397.728901428745,0.3774784500277822,0.5501470075818581,1085965.240477041,1031832.7078954888,8400372.13219345,122166.40199525404,3,4,0.4536,231226.8868063053,0.3774784500277822,0.7524761070636217,0.7149671372879705,0.5501470075818581,0.1791759469228055,0.8568335456437693,0.22727272727272727,7.774977587428311,0,0,0,0,1,0
APP_0236,56,Business,20,4168202,0.5149862681990853,2,76726.93815372705,0.220892187529473,0.5945955908814387,9178514.845178302,3847649.830168951,19015898.97280348,631634.2031154889,5,3,0.616,564146.5350164463,0.22089218752947307,2.2020321580332003,0.9230958168939392,0.7135147090577264,0.3044522437723423,0.671774993064242,0.15873015873015872,28.295504787919782,0,0,0,0,0,1
APP_0237,55,Self-Employed,29,3324259,0.5080931554373087,2,53544.05838120124,0.1932847893543839,0.7742772548891258,8794616.255693145,4762777.726767547,32419735.452258952,233234.47713946635,2,7,0.7200000000000001,1219740.1016393537,0.19328478935438392,2.6455869580839355,1.4327336488425082,0.929132705866951,0.34011973816621555,0.6809056664286924,0.27027027027027023,42.2001195287946,0,0,1,0,1,0
APP_0238,45,Self-Employed,24,3696143,0.7419916529821002,0,48167.12137523891,0.1563807072677834,0.269112401684718,9461843.641590243,5668776.877446271,28960905.44027716,554662.7637303863,0,8,0.9,1718471.9420129915,0.15638070726778344,2.559923585637851,1.5337006380560143,0.269112401684718,0.32188758248682003,0.9808295523859079,0.5555555555555556,52.354594057232624,0,0,1,0,1,0
