applicant_id,age,employment_type,years_at_job,annual_income,income_stability,existing_loans,monthly_emi,debt_to_income_ratio,credit_card_utilization,savings_balance,investment_value,property_value,avg_account_balance,bounced_checks,credit_inquiries,risk_score,recommended_credit_limit
APP_0128,33,Salaried,13,1865307,0.9384691685142837,2,41557.41581879675,0.26734955148163864,0.3924850985703777,1605410.7882559719,2395862.4480772438,8603698.242087599,87107.09477997445,0,2,0.8,724390.8371496275
APP_0129,55,Business,15,1449404,0.7425042089615217,1,23962.24195236096,0.1983897542909579,0.5904544968517424,1313529.7882555488,2874325.14247132,11093555.946435416,114605.76495807266,2,8,0.8,616072.9437325326
APP_0130,59,Self-Employed,23,4922150,0.6199162258949655,0,86345.72651243662,0.2105073429597309,0.6390451139784132,14519087.73542128,6155955.095501807,40217870.36647646,651358.9049348477,5,10,0.6930000000000001,718567.9006428103
APP_0131,55,Self-Employed,21,2108770,0.7885600449185227,3,26562.351344570907,0.1511536185239978,0.6032201929162909,4321585.686416331,3614644.39657683,4913394.8235324165,267302.47347616917,0,9,0.9,1099415.3824781321
APP_0132,32,Salaried,1,2149849,0.7941077450337566,1,40110.455310073674,0.22388803293667792,0.2631133461617077,3772014.9004210685,2796223.6920444616,11274773.814030299,317562.34591603064,5,0,0.5599999999999999,580660.5676628378
APP_0133,58,Salaried,18,1663356,0.9994368605216446,3,35712.68931610394,0.2576431454200107,0.3510020789902537,1551838.059544073,3063608.1524722525,6788061.289408844,142969.67353553514,5,10,0.77,585732.855812321
APP_0134,41,Business,16,1812828,0.8829349584773754,2,40399.777675247125,0.26742599524222127,0.2798936303942534,5315713.06798439,1333708.8308552513,6528061.131608616,122504.37378634348,5,7,0.5599999999999999,331778.57209510787
APP_0135,47,Business,30,2493928,0.6151157501991811,3,76631.78574153567,0.3687281384620679,0.4156259645126906,3398816.5754096685,3969125.795552572,5781636.116105913,117027.51533838737,5,1,0.504,425531.16466186085
APP_0136,53,Business,9,4218808,0.585594723230803,2,133562.95423424555,0.3799071801349923,0.6569370405174582,3557224.5997444307,5519123.356767443,26500334.81813089,303644.1556803698,5,8,0.504,617192.2202959808
APP_0137,39,Salaried,4,2033511,0.7990880870462016,3,22057.404246467242,0.1301634714332044,0.7166128464786233,1043096.8206620235,2421168.5935039334,19037520.777499184,188160.97233781932,3,7,0.5599999999999999,524077.81123083207
APP_0138,43,Self-Employed,10,696291,0.8631747834942489,0,17157.168382555785,0.2956896191257239,0.2857761593768136,1633997.4431923763,1205000.914132509,930024.9006325431,109213.6102210358,3,2,0.63,251603.70692741062
APP_0139,27,Self-Employed,26,4355581,0.5745246527689956,2,131764.65543491126,0.363022950375377,0.10741373478407984,8362300.309698929,1712358.5300361754,42889166.52974389,336411.457454725,5,8,0.45360000000000006,809494.9860714573
APP_0140,33,Business,15,2488723,0.5771245593095239,0,41313.88627132063,0.1992052290495357,0.6848953870470194,5277868.082521199,3716849.84366778,2804187.954149552,208569.14595142595,2,9,0.6400000000000001,748226.3367890607
APP_0141,37,Salaried,20,2000749,0.9480969475828929,2,21011.420990491544,0.1260213309545068,0.6354046827279634,1924626.508035661,906542.1252142047,7827760.460389533,145399.53599166128,2,6,1.0,588637.3644085665
APP_0142,42,Self-Employed,10,295929,0.6046212603261572,2,7591.332904880269,0.3078305771268217,0.1496994654404289,235429.9024644545,222613.00916902057,1375699.7957321235,30919.17256663817,5,4,0.567,79888.35884129225
APP_0143,65,Self-Employed,12,2052617,0.5876514403741375,1,41643.24907888708,0.24345456992056722,0.46398293821653624,6100572.5270791575,1790959.0641124588,15019956.220426451,319728.50963795837,4,10,0.6930000000000001,754249.0858085152
APP_0144,40,Business,25,886777,0.7102026624880671,2,9121.300774276848,0.12343081664423207,0.5513349778187798,580302.5403454334,1051512.3640834407,4921065.656265615,100431.37573751206,1,2,0.8,234993.81582211857
APP_0145,58,Self-Employed,4,1923032,0.7867671864722601,3,20397.358976997126,0.12728249333550637,0.5083002832262676,4849367.885241222,1954143.0815427878,10805960.237669652,189931.09412647836,0,8,0.9900000000000001,732870.9741045268
APP_0146,44,Business,1,3521458,0.601782887627045,0,95003.46239593235,0.32374134484954475,0.5626490120472284,2159444.345335836,2888130.6800950905,5542208.673277531,584323.0063136334,0,7,0.7200000000000001,539274.8204476387
APP_0147,51,Salaried,25,868029,0.9297483048771136,3,15359.648462017873,0.21233827619148032,0.8130668841748214,1407372.596820146,1606554.2692145344,3817129.009857587,44875.29010650957,5,8,0.5599999999999999,123077.5859272396
APP_0148,47,Salaried,6,1948607,0.8586527618632027,1,56906.87257289019,0.3504464835006147,0.7049435318871458,5741037.984258372,2013704.157211822,14559690.98027574,184499.31428767263,3,3,0.504,293652.0096678457
APP_0149,47,Salaried,9,1090544,0.9812231083405201,0,9966.226653446427,0.10966519447299432,0.6281581486418283,2221774.03520609,2055924.3835976766,9816392.311016155,78246.4812183477,0,1,1.0,477197.6905474913
APP_0150,53,Business,22,608326,0.597893660487357,0,11187.09512826822,0.2206796052432719,0.28747142279004934,634589.2738761759,1067438.4144845083,917353.3664526121,63663.53494202204,2,3,0.8,256136.63693817647
APP_0151,61,Self-Employed,19,2889933,0.5947616139106883,1,95297.62822232615,0.3957086682175378,0.5170008434119387,4432869.720243577,2009304.1109229522,17369835.550891932,334148.6676980277,5,2,0.6237,811819.0783082058
APP_0152,52,Business,16,593292,0.8889160941374743,3,16599.389508961838,0.33574137879415544,0.3549875658530498,914151.1860296893,278011.70336725266,2603449.3634379604,80669.12939532523,3,3,0.504,161391.52116509664
APP_0153,44,Business,5,4084136,0.8658964695263622,3,132848.72699031833,0.39033585656398806,0.5458294065594185,3411200.5798485465,2602188.1752425013,11558229.844516626,500326.6645480354,3,5,0.504,487812.23304291855
APP_0154,37,Salaried,9,1881957,0.9021015761903736,0,56785.87842993997,0.3620861375468619,0.2505306351462043,4524678.262147688,2829991.769297576,11347550.091969749,191189.78532842293,2,4,0.9,987137.4734861387
APP_0155,25,Salaried,30,1097017,0.9886232668343378,0,29625.288569992434,0.32406376823687255,0.7034645943577341,3056402.6201621634,1593008.3499173997,8045431.893350373,100098.05570660993,1,8,0.5760000000000001,207665.42564478194
APP_0156,43,Self-Employed,15,4676581,0.759488535998045,2,69551.86175731882,0.17846848821560576,0.5102532320190188,8152184.351618725,1765385.0879289038,45979518.25214218,469308.7900807514,2,3,0.9,1465891.9531818898
APP_0157,51,Salaried,19,1228090,0.9223757136149466,0,18240.435249310558,0.1782322329729309,0.8478066002370829,2392144.0900931777,1168700.2214342717,2912664.358597401,101808.4490487354,3,9,0.5599999999999999,366797.6294117617
APP_0158,56,Business,21,3031694,0.6029307030539531,3,98518.04953599827,0.3899524801751032,0.6133555635189658,5234186.210341657,1524398.08305294,24722796.473115437,190465.8133359018,5,8,0.5544000000000001,664453.4253584066
APP_0159,59,Business,2,4595164,0.5135295028658762,0,146875.39287879245,0.38355643336026946,0.6345724347145223,11078237.844459435,4330050.609783425,39439844.360314324,324399.465625687,5,2,0.5544000000000001,518827.14923460415
APP_0160,57,Self-Employed,12,707092,0.7471340943507212,3,17546.800431990738,0.2977853025969589,0.11258541349537579,1294353.9761315647,664955.903214445,813534.3264457491,93294.25365663845,4,4,0.6930000000000001,101363.00151254384
APP_0161,52,Salaried,4,703969,0.8573156203677449,1,9244.263789041557,0.15757961709748397,0.521164788320173,1786698.648540097,479532.7895963264,3218593.9988459037,62159.13543658478,3,7,0.7,209923.9859852
APP_0162,39,Self-Employed,22,876263,0.7614942878236612,0,9350.467501343546,0.12805015162813282,0.40341121779185274,1648911.0537665235,263761.2008307368,950790.5297638382,55283.09405507344,3,6,0.63,252816.44334583488
APP_0163,46,Business,28,999953,0.8579164848570799,0,14076.83411855799,0.168929949130305,0.8210183672196679,2230614.437322475,1220154.1146442972,3439693.801168322,157179.18722371283,5,4,0.44800000000000006,250744.86227256132
APP_0164,61,Business,2,1704534,0.8715065445018637,2,14871.693890747229,0.1046974285575804,0.2657264923276669,1466715.5468023513,2858918.290222578,14297838.275948552,268934.61467622087,2,2,0.8800000000000001,638370.6298947982
APP_0165,61,Self-Employed,22,4734566,0.6326919358487314,1,133021.35060203436,0.33714942557024496,0.65144843294718,3295585.6983870715,7299857.120909722,19472017.587981038,255086.05927191352,1,1,0.8910000000000001,1418415.630816449
APP_0166,64,Business,13,2937845,0.5118502635780661,2,82030.61622574307,0.3350644416941387,0.4604401558077541,3144510.5698531517,3512099.4071028773,12864361.907348566,190618.83356765512,4,10,0.5544000000000001,573364.2989512028
APP_0167,64,Self-Employed,26,2267370,0.7852434130713544,0,34084.54359223805,0.18039160926838435,0.4039999944667646,5577108.271010217,1083119.0282042322,10218124.605206255,196703.85952737214,0,0,0.9900000000000001,1295602.9933451049
APP_0168,53,Self-Employed,25,2462964,0.5408925656452983,0,32063.180418123866,0.15621753505836317,0.4590749416171612,4647243.627149048,2301589.404551036,3045103.117405859,211583.26860212852,0,9,0.9,973599.2439806066
APP_0169,45,Self-Employed,1,2648193,0.665524027907251,0,70056.43484665066,0.31745315321043743,0.5476292366099809,7896449.417169296,1686730.877804266,15068061.33572564,337197.50153230026,1,2,0.81,659743.6446392447
APP_0170,42,Self-Employed,5,730723,0.566882960303653,2,13782.087458973292,0.22633070193175733,0.4873850511471428,505882.01990688354,477205.6174933769,2352424.310614543,87537.60309511043,4,9,0.63,128079.77755335302
APP_0171,31,Salaried,10,328384,0.9846470387183696,2,9645.842592965042,0.3524840160165553,0.4039119649176386,872022.3250418645,325888.6949258598,1601051.2938956458,47487.141203928266,5,9,0.504,50000.0
APP_0172,45,Business,23,1884864,0.6916038969581821,1,61159.49955962365,0.3893723869284382,0.8749801773973565,2315782.321949464,2734794.3800499435,10214202.070263535,214217.7657850937,1,5,0.5760000000000001,380446.8713533213
APP_0173,50,Self-Employed,4,4929920,0.5799200194842429,1,125102.38527468372,0.30451378993902634,0.5400793255979782,14210551.235646302,5082353.131821272,36359656.03995463,475606.8143766552,2,1,0.81,2106775.893497359
APP_0174,51,Business,16,1367519,0.7533344158614654,1,20034.666794048706,0.1758045054793275,0.22331458756468525,2130348.2951337816,1201479.5916873089,6894484.457069212,159190.69672308574,4,6,0.5599999999999999,316851.824603892
APP_0175,51,Business,2,3215951,0.7806537148222372,0,35592.759478761414,0.1328108275732861,0.2985847750759223,6952032.9280590555,1606075.7988448022,20949030.013601154,360409.0660765228,5,10,0.5599999999999999,826083.1592271219
APP_0176,46,Self-Employed,4,288481,0.539442623432691,1,6087.018146905971,0.25320287215751347,0.5150382134794796,562911.7460276505,356396.2692712114,1445868.780850183,26124.388680948505,5,9,0.63,86541.47318679055
APP_0177,34,Self-Employed,1,4249777,0.5418197432024247,3,133217.8529020717,0.3761642634013174,0.16868383953612645,10957176.077870673,6435315.3486240655,17572648.85569122,359318.6528811145,1,8,0.6480000000000001,1082734.4655599634
APP_0178,55,Salaried,15,2197701,0.7956728422653101,2,20769.17473869015,0.11340491580259635,0.6686231918042019,1222938.825667488,1796709.1471621443,4360819.276089713,311354.74517651566,5,3,0.7,625198.2279739449
APP_0179,60,Salaried,11,2088322,0.9875387865201849,1,59051.95741691182,0.33932673649127953,0.603808255102943,2017250.7914555687,2888471.428963826,9523252.44751532,279501.4610000827,1,7,0.9900000000000001,903225.2660930827
APP_0180,49,Salaried,23,1200920,0.7617353438101966,0,27341.382824541895,0.2732043715605558,0.7396018855093678,2212361.8764362447,1030902.696787739,3330953.946591713,67144.68376073871,5,7,0.5599999999999999,276461.5887871928
APP_0181,65,Self-Employed,20,3460142,0.7445233684556007,0,58931.23293740882,0.20437739123102633,0.7764142421356474,7070477.34001124,5760198.239034885,25445521.812983107,272822.75398661895,4,9,0.5544000000000001,448692.51789668744
APP_0182,33,Self-Employed,4,2201293,0.6221520010141995,1,38888.00935511434,0.21199182128929323,0.21308683461442507,3238450.1887229946,2803492.9585254886,13589141.70645761,208124.58037995265,3,10,0.504,460368.86623897747
APP_0183,36,Business,6,4307415,0.6155339096197383,1,69770.79184625852,0.1943740043982533,0.4608007765973209,2731022.3920625146,3645238.2884373665,4678933.661938239,252989.58474474432,3,8,0.5599999999999999,970107.8929378334
APP_0184,56,Self-Employed,22,4324895,0.6662521741096448,3,88880.14355892634,0.2466098535819057,0.1661365006291735,2496120.778829758,6789660.935675222,15694218.704608122,328792.7098304103,4,4,0.6930000000000001,801089.6120684367
APP_0185,54,Business,24,4354989,0.7198904738152205,0,98645.66012692894,0.2718142161835879,0.3143111275143207,8090548.12211802,8638593.267531086,25600325.582220964,593432.3451457986,5,7,0.5599999999999999,1020735.9683423018
APP_0186,52,Salaried,24,1338222,0.7893126805308681,0,26197.89288218005,0.23491970284912414,0.3788615814578511,3401521.4015792264,1325275.8076418112,13309446.362018056,185505.16722084358,1,3,1.0,701604.4844537077
APP_0187,62,Business,12,3791725,0.5663926470761037,1,105996.02707953875,0.33545479299117553,0.750823892396347,9530884.636811048,4649162.261100317,21956086.657683913,440878.5677930143,1,5,0.6336000000000002,1421281.8558353286
APP_0188,43,Self-Employed,19,2442636,0.8809589381754901,0,28635.158601042163,0.14067667192840275,0.7000753091912928,3734767.380061431,749192.1133129824,8539240.064988721,302040.98236352723,5,2,0.504,369167.62569902407
APP_0189,45,Salaried,25,1947106,0.8468376177746912,2,46786.336088724966,0.28834384623369225,0.40013786227698167,1341148.4722552078,3174323.170456629,15420997.962380847,179178.56139174363,5,4,0.7,651340.0819533429
APP_0190,48,Self-Employed,16,2945501,0.7327822178675922,0,78369.86048666798,0.31927958124611594,0.46675940534377414,6363341.221010033,2488361.933493893,4624366.392088374,319497.6826180879,1,6,0.81,1264358.1829908947
APP_0191,56,Self-Employed,11,2578951,0.635102062068315,1,57992.57741063009,0.26984263327514213,0.4882703232068041,3505694.595409495,3684272.5502299992,3702557.012108473,139556.0891966093,3,0,0.6930000000000001,446257.9314584388
APP_0192,35,Self-Employed,15,205670,0.8967352955282681,3,2754.186304410497,0.16069546191921993,0.6508735055292083,170661.41170567516,281766.8631791057,499942.0531625589,32548.79164406344,2,1,0.9,85487.07839112483
APP_0193,41,Salaried,12,994262,0.7155361825145965,2,26331.082722687966,0.31779650904113366,0.7041857256540289,1564051.034043231,362068.99530515674,1845999.6263168943,67952.1541124453,0,2,0.7200000000000001,313172.3415997989
APP_0194,58,Business,15,277904,0.5032250276076707,2,7992.8133420495,0.34513270807398955,0.8905239275714176,432358.8286295606,121698.40574060865,455055.2244562152,24886.416411458325,5,1,0.4435200000000001,50000.0
APP_0195,48,Self-Employed,5,3410496,0.8093841934602497,1,83123.1222053145,0.2924728445550952,0.6417096623352353,2288541.7845233143,4140083.58081088,22143917.91839759,212068.85457435,2,3,0.9,1385032.485038938
APP_0196,34,Self-Employed,20,3910984,0.84398500984086,0,120255.5499530733,0.3689778836826946,0.21201051326063658,3159656.816619868,5921294.18213442,16284636.384713564,372874.22889580333,1,3,0.6480000000000001,787633.1329956198
APP_0197,30,Salaried,18,1495044,0.933690895753978,0,44149.600084758364,0.3543676313319878,0.6267242960681151,1874969.5656714733,1692312.7086332878,8350871.89800964,202050.89354839642,2,10,0.7200000000000001,238782.3125499556
APP_0198,40,Self-Employed,13,1145762,0.5964327022420839,0,24680.281613807776,0.2584859502808553,0.8821575582746685,3399712.2614886947,2155251.562559895,2506750.7245465596,171026.0801806553,4,6,0.504,199897.83359436507
APP_0199,36,Self-Employed,25,812299,0.5066757607083425,0,7049.267981414033,0.10413802771758725,0.27259435081378736,2279675.0845528618,1549561.063112274,3721771.4253419535,62935.01085791458,5,8,0.63,259376.59098055333
APP_0200,52,Business,13,891454,0.7562149153249407,1,13612.526405621249,0.18324032072036806,0.34792550849331355,1585238.546285416,504344.99380162667,7374589.522794515,96914.81231454156,3,9,0.5599999999999999,226502.33625153117
APP_0201,29,Self-Employed,23,3869898,0.7919833509726166,1,37851.40242408061,0.11737178320693913,0.16897023871319145,6138466.92644814,3932084.6143716504,25074971.738060597,310860.8749505039,5,10,0.504,967926.0750509722
APP_0202,32,Salaried,23,875507,0.9104498833671598,1,18161.216599520798,0.2489238797568147,0.37736410214308114,1569834.04780641,1471300.3443048927,2918259.765905031,77176.24456229058,5,4,0.5599999999999999,241795.44621798757
APP_0203,32,Salaried,11,2100717,0.7815941785064061,0,31315.545040881174,0.1788848952479435,0.8800404702225427,4346030.7253212575,2296221.538627294,11757790.596618803,102087.6103264449,4,2,0.44800000000000006,326639.7506419763
APP_0204,41,Salaried,29,783744,0.7685213269459753,0,7394.0611397445855,0.11321137217884286,0.790342795922089,871036.3297709104,822285.5996892267,3485164.7864274257,47359.49477824899,0,8,0.8,326818.86202182056
APP_0205,51,Salaried,11,1341291,0.8248769795503946,2,20273.321443923625,0.181377387402945,0.1623096559735296,1920756.0969299818,1480347.5961960335,12229179.224241324,85956.24536513639,4,0,0.7,546096.2143033611
APP_0206,29,Self-Employed,28,2568161,0.8094109918023542,2,42415.37822769345,0.1981902765178357,0.5424731162592541,1335245.8018312214,1441272.694221214,15599679.349896064,204567.71214119674,4,3,0.504,499064.61701535375
APP_0207,62,Self-Employed,25,1839322,0.7929853346957066,1,22251.1845657348,0.14516991303796592,0.8459180260302789,1029607.6496057407,2160801.2004681625,12366638.345230388,236075.6313098738,0,5,0.7920000000000001,292200.53174040327
APP_0208,49,Business,24,2779586,0.5415796077406239,1,52336.07259189969,0.22594475260085362,0.8689480487101976,8148073.091164149,1268248.0232444874,9779771.64818403,131069.15382643112,1,8,0.6400000000000001,649707.4965033308
APP_0209,48,Self-Employed,24,912213,0.7323082509505063,1,22133.685678241556,0.29116470400980765,0.41548103138703396,1805944.024900687,284710.02800423687,6350822.667297885,52913.09976230492,2,4,0.9,443635.5759474792
APP_0210,50,Business,27,2936796,0.6272230877064402,2,41625.012898662266,0.17008336799149384,0.8548437488240757,2467729.815273087,4658533.524297114,5817074.839556765,161153.4072338229,3,7,0.44800000000000006,428404.42686961504
APP_0211,32,Business,12,1941778,0.6807668307671181,3,29046.147391048045,0.1795023780744125,0.19593084508431488,1736024.1791188098,2786254.761502578,16383713.411206694,250055.20873343214,0,3,0.6400000000000001,664081.7385277313
APP_0212,45,Salaried,3,1341105,0.9905200012529107,3,28390.958448719783,0.2540379026136189,0.6417467015912575,1542829.9663809922,2659703.4642218635,1716264.157325093,123670.92960617978,3,8,0.7,468665.18886427407
APP_0213,40,Salaried,15,727430,0.941169026033155,1,8270.63520794942,0.13643597665121462,0.14933534759504985,1783949.3201264532,436544.30144991825,2024581.2240322884,66733.98655950249,5,10,0.7,292805.83026263193
APP_0214,30,Business,19,2371144,0.866971432604632,0,21051.817645822463,0.10654005482158382,0.15157762883752782,6535442.424249022,2366819.9412663714,5119593.777894579,367056.4415415513,2,1,0.6400000000000001,329423.64693334035
APP_0215,54,Salaried,6,2116789,0.9465056204596851,3,43894.78052158122,0.2488379173639766,0.4061835508538062,3316288.752262477,1771959.5309888257,19420984.35530182,160959.33965054873,3,2,0.7,316887.2171771518
APP_0216,64,Business,8,2675521,0.6995566439985996,3,26374.777820590043,0.11829372067985283,0.32382078995117713,2255705.114482998,1495680.5906307066,23977678.463764608,287333.3610354836,5,8,0.616,853625.2816539531
APP_0217,49,Business,12,4223884,0.7178071224136207,3,71528.03868419687,0.20321023593696286,0.5525208920383051,5507991.395852786,2900896.931464482,5214666.572963749,491263.9427365423,0,4,0.8,755015.8592358595
APP_0218,55,Business,12,2152550,0.8895919446934009,0,31276.034206443815,0.1743571162004719,0.292922236123842,3948258.6806337275,3496229.7896346776,16431579.190966975,295271.48743184935,1,9,0.8,927494.2503938312
APP_0219,49,Self-Employed,30,1657202,0.570440147031996,2,47211.346613817404,0.34186306760781654,0.658101250879664,4615224.727004538,415579.57077697746,12105938.879920194,265337.1121927707,4,2,0.567,399573.1056597511
APP_0220,37,Self-Employed,18,2792525,0.5702227070642603,0,29572.191198930857,0.12707721305527087,0.2860986864665913,2923836.0997431795,3204722.1465506265,2809703.1266533146,436761.21415683994,1,2,0.9,845222.6340327848
APP_0221,36,Self-Employed,2,383818,0.5590848075944459,1,10628.878354434666,0.3323099496459676,0.7771847100633077,1017760.0833205895,740387.1291440135,1674335.7942703613,61183.302160026265,3,9,0.45360000000000006,50000.0
APP_0222,44,Self-Employed,5,1521238,0.7929408101698563,3,42791.50680947721,0.33755275749996155,0.8685296802949906,3229513.222372464,781254.3009662894,14784434.555188678,195268.7208138856,4,5,0.45360000000000006,199623.17886927418
APP_0223,62,Salaried,13,1586909,0.9201984920095617,2,18276.498319543196,0.13820450941706067,0.6830647647487992,4557555.454204248,3027277.566668649,7179831.464237048,263350.8143851096,4,0,0.77,333379.7166249404
APP_0224,45,Business,8,4944179,0.5416440932055944,3,58585.64134890219,0.14219301044457053,0.696274662481586,5413825.6380230505,9731545.347970046,12414767.962406876,753155.1839721979,0,10,0.8,1802216.8282825144
APP_0225,46,Self-Employed,1,2424763,0.5838737137601997,0,41452.20217247388,0.2051443485691948,0.7296160048725283,5579462.032180732,695095.7133003055,11987982.860873602,228226.74453651806,1,6,0.7200000000000001,693500.6804375887
APP_0226,49,Self-Employed,18,3348643,0.5405714238548487,3,93934.73770565412,0.33661899834286585,0.5624443927465055,8022038.83608525,2029441.438525018,16949447.114215087,474053.9526989173,0,4,0.81,564263.9977346307
APP_0227,41,Salaried,3,1733647,0.7510315609453572,3,21420.848205571514,0.14827134847339635,0.16000193683532624,4948843.343593542,3398771.153687335,7006630.1487671295,285750.41106434073,3,0,0.7,452084.05319615133
APP_0228,35,Business,29,3842336,0.5628415109323136,0,63823.88221634464,0.19932837383199586,0.8795187365411773,5852644.905622183,4600822.26412518,35849618.88597978,419515.25713055744,5,4,0.44800000000000006,549047.5137298277
APP_0229,31,Salaried,13,2359186,0.7460769803550202,2,19884.924444438268,0.10114467165084026,0.1701026874455776,6038910.480770738,3126307.688091735,12557842.276006952,126900.68300689009,1,2,0.8,859265.10983024
APP_0230,30,Self-Employed,28,1168959,0.6233413600470917,3,23504.193919387482,0.24128333588487685,0.815901986724377,1358927.6876255434,1584359.6724020808,5245988.800666466,102920.09771216441,3,5,0.4032,129441.28108472622
APP_0231,27,Self-Employed,15,4101188,0.6053603238649437,2,92028.60005156622,0.26927397637435657,0.2209045395388313,9191489.766951844,1534109.732054073,28762741.082253467,585195.1787562645,3,9,0.504,601507.1856564237
APP_0232,28,Self-Employed,27,4583737,0.6674528299737802,3,103827.1004432101,0.2718142871893656,0.28851361558593674,5716517.173960867,4174170.2778225057,39811857.00757717,210887.32677568,4,8,0.504,1201721.9407379553
APP_0233,64,Salaried,4,2183409,0.7518636918419483,1,71260.91362116409,0.39164946350132707,0.7467685770554905,1780493.6127534388,2100602.817971593,21603782.767657038,209805.56635436078,5,2,0.5544000000000001,645965.5185888471
APP_0234,41,Self-Employed,30,762137,0.5348109763506029,3,16869.664801784165,0.26561625747261974,0.7852993445169975,1371252.4714184501,1410632.8489575023,846943.1666239352,98481.95747207089,4,8,0.504,196926.92501544688
APP_0235,32,Self-Employed,5,1443189,0.7266375708220426,0,45397.728901428745,0.3774784500277822,0.5501470075818581,1085965.240477041,1031832.7078954888,8400372.13219345,122166.40199525404,3,4,0.45360000000000006,231226.88680630527
APP_0236,56,Business,20,4168202,0.5149862681990853,2,76726.93815372705,0.22089218752947307,0.5945955908814387,9178514.845178302,3847649.830168951,19015898.972803477,631634.2031154889,5,3,0.616,564146.5350164463
APP_0237,55,Self-Employed,29,3324259,0.5080931554373087,2,53544.05838120124,0.19328478935438392,0.7742772548891258,8794616.255693145,4762777.726767547,32419735.452258952,233234.47713946633,2,7,0.7200000000000001,1219740.1016393537
APP_0238,45,Self-Employed,24,3696143,0.7419916529821002,0,48167.12137523891,0.15638070726778344,0.26911240168471806,9461843.641590245,5668776.877446271,28960905.44027716,554662.7637303863,0,8,0.9,1718471.9420129915
APP_0239,29,Self-Employed,23,4451306,0.6613540564049775,0,56428.170047763066,0.15212120680383617,0.8001444449003334,4459393.757042268,1351993.0728313648,5776190.049601957,213602.93757732262,2,3,0.5760000000000001,793776.5413226276
APP_0240,54,Business,13,1239120,0.7724697441773509,1,21864.275338840747,0.21174002846059217,0.5752348747617211,1169678.7677808108,2189358.2413792904,7784055.480826777,105804.31116574054,1,4,0.8,495236.0707081506
APP_0241,30,Self-Employed,1,3442747,0.519860417136274,1,102459.98256382464,0.3571333562314907,0.6179039134091856,7554206.688484879,2356045.433499436,16131214.049920943,152077.19086971853,5,0,0.45360000000000006,608471.7835268127
APP_0242,33,Business,6,270998,0.5895080126893235,2,7087.097836551634,0.3138221464314113,0.6674945571585912,322066.59629925323,491012.9715000701,2348001.3476218395,26840.026473748014,1,7,0.5760000000000002,50084.28643856644
APP_0243,58,Business,13,1058256,0.502939029072266,2,23672.93407693462,0.26843713517638024,0.5750180340352661,1276989.2550227332,1515362.9534993954,5646479.149285819,88578.27430358801,2,10,0.8800000000000001,307368.6019168895
APP_0244,42,Self-Employed,21,2706441,0.5753440324960032,1,83427.42262670107,0.36990611342364854,0.7443438581068239,6782095.83725153,3464406.7096542995,18795618.147784904,343071.534229272,5,0,0.45360000000000006,567367.1393625945
APP_0245,43,Self-Employed,30,3711183,0.6618395578511802,0,85019.21632483778,0.27490711072400725,0.8958029840710308,9426541.215743715,3034636.897381852,27538178.80945007,473014.1382356805,5,7,0.504,1052327.2548660007
APP_0246,47,Business,10,1625951,0.83625547783856,1,25491.553529991794,0.1881352158582279,0.47662469820942954,3824720.0316632316,2447602.488020798,9806573.722526867,253233.35155108152,5,5,0.5599999999999999,420460.132829498
APP_0247,39,Self-Employed,8,2776017,0.6681890272739244,2,48928.39359071402,0.21150472892945835,0.568456556165523,4606526.969449751,1143737.4596127367,4117090.24146478,335804.39314033656,4,9,0.63,399597.5586207151
APP_0248,37,Business,4,3401673,0.711935401851999,3,32944.80364654101,0.11621859119277254,0.7833918163226751,2869015.7331680446,1906752.9088197988,15929104.712250931,383851.9764140529,3,2,0.44800000000000006,497650.866143022
APP_0249,36,Salaried,16,1695149,0.8893098316788085,1,27408.33042480119,0.1940242215272016,0.1464108705801576,2763318.445886632,977911.5621415097,13496573.669181054,192741.03679985288,1,7,1.0,871449.5926330282
APP_0250,30,Salaried,20,2119117,0.8900462622107782,3,40388.18637237722,0.22870763458012305,0.48192022075245633,1084294.6220535145,2459889.4183771,16054285.5158015,339959.86094591836,2,8,0.8,468292.1106684096
APP_0251,25,Business,24,2287279,0.5905062845156334,2,36906.71017018657,0.19362767814605863,0.182166578671637,4021816.8940774817,1717762.9191027582,3631245.719218873,108374.61989733335,2,7,0.6400000000000001,718948.9015250318
APP_0252,63,Business,11,3837847,0.8551896175348167,1,64865.96330698606,0.202819851777268,0.8211070209156196,5365798.341223802,2069239.9200019487,36585271.23359016,600401.7758799002,3,0,0.49280000000000007,551060.379004361
APP_0253,33,Salaried,24,391910,0.8769078504397725,1,4472.626973367144,0.1369485945252883,0.6688880720766804,972061.3833350894,343056.99932197883,2650444.128762834,54112.14027845368,4,0,0.5599999999999999,96033.23104274651
APP_0254,28,Business,4,365605,0.5192940225891761,0,6856.089096020012,0.22503266955386317,0.4042030103420917,683025.4406720471,385316.0118937622,869461.2943880609,47004.251897080474,5,0,0.44800000000000006,52486.278914291186
APP_0255,31,Business,17,2464732,0.7491191107202599,1,46346.764153710574,0.22564772553142773,0.8188975400025501,4384664.484786788,3233374.249085726,8735899.763128677,344475.07259261445,3,3,0.35840000000000005,391859.1126129872
APP_0256,41,Business,7,3202465,0.7813747000985034,2,39526.979246810464,0.14811207958923067,0.5385110109827203,8889695.59241285,4607601.113795828,17056250.081452046,227310.40499036666,0,10,0.8,603603.5131156006
